objectId,createdAt,updatedAt,ACL,name,state
EVbHqPupke,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,University of Louisville School of Medicine,DryAAosmLp
EWFIEAOAZK,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Cedarville University,0VZmSkdlu2
EXQEhyIgwb,Thu Dec 19 2019 08:32:59 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:59 GMT-0600 (Central Standard Time),null,University of Kentucky,DryAAosmLp
EY1WSPdY0u,Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),null,"Southwest University of Visual Arts (formerly The Art Center Design College), baccalaureate art & design college in Tucson",MlsQSaBJSP
EYrrHNXZq0,Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),null,"Jersey College (Tampa, Jacksonville, and Fort Lauderdale)",ek4N6EstVc
EbP9ylpmMX,Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),null,Boston Baptist College,uQQMu3mJEd
Edm6XUpD0z,Thu Dec 19 2019 08:32:49 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:49 GMT-0600 (Central Standard Time),null,The Art Institutes International â€“ Kansas City,5Y4mw952ar
EfDYJFgvP0,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,South Louisiana Community College - Lafayette,Us2YmobhyD
EghJtAzBeB,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,Tallahassee Community College (Tallahassee),ek4N6EstVc
El1O6TJ6nk,Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),null,Spring Creek Campus,WJfKBdeYC9
EmqTbcBIPR,Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),null,Forks[9],5TYGpvW0rm
EoUH2H6LE5,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Zane State College,0VZmSkdlu2
EoV9VPjYdJ,Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),null,Henderson State University,apc48bCakD
Eq49OQDo35,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Northwestern Michigan College,FqjDwsbDyy
ErYUSZpfZ8,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,Bluefield State College,hYjEaUzMdA
ErwyF4CbwR,Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),null,"Fort Lewis College, Durango (liberal arts college)",yXtC2WwYuQ
EulffIAFqU,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,University of West Los Angeles,UzpfDxugnp
EvJJ53UsXb,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Dakota County Technical College,4QlUGZjVkm
Evk7qmAjdF,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,Herguan University,UzpfDxugnp
EwA2AcaVex,Thu Dec 19 2019 08:32:44 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:44 GMT-0600 (Central Standard Time),null,DeSales University,vKcIRkRCzk
EwwpKeoEyj,Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),null,"Naropa University, Boulder",yXtC2WwYuQ
ExoYNVVZoc,Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),null,South Puget Sound Community College,5TYGpvW0rm
EyQULFcoMq,Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),null,New River Community College,y2puBGoNlc
F0lm78BlLk,Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),null,American Islamic College,LgZHAdphqt
F1W1S1k3y9,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,Southwest Acupuncture College[5],XgA7lyFnvc
F2k0o4urZh,Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),null,"Roane State Community College, Harriman",hLCeTRtc1S
F330CqwiOU,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,River Valley Community College,HbDfBdqpVz
F4Ldsb4sFc,Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),null,"Murray State College – Tishomingo, Oklahoma",y0pDG1vk4W
F73RNwqDqz,Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),null,Vermont Law School,A0Y1TfBNfL
F77qXGR22Y,Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),null,Riverland Community College,4QlUGZjVkm
F82u9hisoh,Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),null,Coleman College of Health Sciences,WJfKBdeYC9
F843BwDh6G,Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),null,William Carey University - Hattiesburg and Biloxi,4bZYw85dPD
F8C1mmrchP,Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),null,"Penn Foster College, Scottsdale",MlsQSaBJSP
F8HwlAdFWy,Thu Dec 19 2019 08:33:02 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:02 GMT-0600 (Central Standard Time),null,"Copiah–Lincoln Community College, Natchez - Natchez",4bZYw85dPD
F9DXA0cOxi,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Grand Rapids Community College,FqjDwsbDyy
FBATwIHegT,Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),null,Naugatuck Valley Community College,RgEjBdhWjE
FBfxFpPq4t,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,Oregon Coast Community College,zzfxE1ggVI
FCBNGBDXTG,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,State University of New York at Canton,F5X764CJtI
FD93Sdcb62,Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),null,Heritage Christian University,Bz2SEsNL7S
FE90GjLggH,Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),null,Zaytuna College,UzpfDxugnp
FEwxubiKXn,Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),null,University of Phoenix (Orlando),ek4N6EstVc
FG1E1KbWL0,Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),null,"Trevecca Nazarene University, Nashville",hLCeTRtc1S
FGX8ng2egD,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Monroe County Community College,FqjDwsbDyy
FGo0KQL8PP,Thu Dec 19 2019 08:33:22 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:22 GMT-0600 (Central Standard Time),null,"Bellevue College, Bellevue",5TYGpvW0rm
FHDBcPgspG,Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),null,Pamlico Community College[citation needed],J40rCTCdyA
FIRy8o1WN0,Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),null,"Akamai University, Hilo",QBCv71EaC9
FJ3jEvBFfG,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,"California State University, Northridge",UzpfDxugnp
FJE8LPgsOw,Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),null,Everglades University (Boca Raton),ek4N6EstVc
FJgpgde2TD,Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),null,"Spokane Falls Community College, Spokane",5TYGpvW0rm
FK3uVKISOZ,Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),null,University of Wisconsinâ€“Eau Claire,vAMOwyBdmF
FKGnBETLDE,Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),null,Southeastern Community College,J40rCTCdyA
FL2XOkDAcu,Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),null,Brescia University,DryAAosmLp
FLSze0aGaI,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,Caldwell University,guyc8YXmky
FMVAqjCjFo,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,"University of Maryland, Biotechnology Institute",Gu6vtEwZH2
FNOVEosoFi,Thu Dec 19 2019 08:32:59 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:59 GMT-0600 (Central Standard Time),null,Georgia Highlands College,JyzDlNJCrk
FOPyn7L4V2,Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),null,Strayer University,hLCeTRtc1S
FPDjKwOnXp,Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),null,Lone Star College System,WJfKBdeYC9
FPEGSoA2A2,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,Eckerd College (St. Petersburg),ek4N6EstVc
FR3QlfndIC,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Mount Marty College,MOEEAWyodk
FRtfxRahCH,Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),null,Goodwin College,RgEjBdhWjE
FS1cHhI0a1,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,Presbyterian College,0w9j40Cjb9
FSbUDgMuEC,Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),null,Selma University[b],Bz2SEsNL7S
FT9JFDzHPL,Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),null,Galveston College,WJfKBdeYC9
FTmg3vR02S,Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),null,Madisonville Community College,DryAAosmLp
FUF5Z9JIwD,Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),null,Rust College - Holly Springs,4bZYw85dPD
FUN5pzZyl7,Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),null,Florida International University (Miami),ek4N6EstVc
FVGn2B1hKn,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,University of La Verne,UzpfDxugnp
FX2lb5nbmZ,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,St. Petersburg College (St. Petersburg),ek4N6EstVc
FXOZgAML21,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,State University of New York Maritime College,F5X764CJtI
FXPjs3dYDf,Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),null,Cedar Valley College,WJfKBdeYC9
FXrwv1UZiG,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Ashland University,0VZmSkdlu2
FYEN8yJsxz,Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),null,"College of the Muscogee Nation – Okmulgee, Oklahoma",y0pDG1vk4W
FYQ7BAXPe4,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,Dillard University* - New Orleans,Us2YmobhyD
FcwswDqMh3,Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),null,Pitt Community College,J40rCTCdyA
FdBg2XdN2M,Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),null,University of Nebraska Omaha,tzneoBLCWk
FdFB7hqtS0,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,LSU Health Sciences Center New Orleans - New Orleans,Us2YmobhyD
FeJYOaLyf5,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Carroll University,vAMOwyBdmF
FetIRajDGd,Thu Dec 19 2019 08:32:59 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:59 GMT-0600 (Central Standard Time),null,Asbury University,DryAAosmLp
FfG2eaGkt2,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Kaplan College,vAMOwyBdmF
FfiaczXiL2,Thu Dec 19 2019 08:32:52 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:52 GMT-0600 (Central Standard Time),null,Trinity Bible College,l136DEUlaB
FgbltgJaT9,Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),null,Belhaven University - Jackson and Madison,4bZYw85dPD
Fj2g6UClNf,Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),null,Iowa State University,DjJxhPBWjX
FjXcjPSaFn,Thu Dec 19 2019 08:33:02 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:02 GMT-0600 (Central Standard Time),null,Montgomery College,Gu6vtEwZH2
FjlBmpp7ev,Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),null,Huntington University,tAy4VFhYH8
FlCJG7eALo,Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),null,"Bellevue College, Bellevue",5TYGpvW0rm
FmFCw1DKmK,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Blackhawk Technical College,vAMOwyBdmF
FnRTHidVzX,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,Palo Alto University,UzpfDxugnp
FnZZ79Xs2M,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Kenyon College,0VZmSkdlu2
Foelzo5ZfF,Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),null,"College of Business and Technology (Miami) a.k.a. ""CBT College""",ek4N6EstVc
Fotaf4Hl9x,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,"Oklahoma Christian University – Oklahoma City, Oklahoma",y0pDG1vk4W
FpPiEMhd1f,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,Frostburg State University,Gu6vtEwZH2
Fq6BhoBYDz,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,NewSchool of Architecture and Design,UzpfDxugnp
FuRJSBzkJj,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,Gallup,XgA7lyFnvc
FwUVNH8ITR,Thu Dec 19 2019 08:33:22 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:22 GMT-0600 (Central Standard Time),null,Bremerton,5TYGpvW0rm
Fz4kjYRaUp,Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),null,Southwest Minnesota State University,4QlUGZjVkm
Fz9XuoH8uW,Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),null,Salem State University,uQQMu3mJEd
G0zGls3pN0,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Bemidji State University,4QlUGZjVkm
G2am2ILYkR,Thu Dec 19 2019 08:33:25 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:25 GMT-0600 (Central Standard Time),null,"Interamerican University of Puerto Rico, School of Optometry",zueGGGFDQN
G2miiq8jKu,Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),null,"The School of Architecture at Taliesin, Master of Architecture",MlsQSaBJSP
G3M79wLKTo,Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),null,Nevada State College,hn4lkH7CrW
G40DHdrzNG,Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),null,Lamar State College-Port Arthur,WJfKBdeYC9
G6R9OOGRF6,Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),null,Jefferson Community and Technical College,DryAAosmLp
G6bb3WpPXs,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Edison State Community College,0VZmSkdlu2
G7EWvhDZyi,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Youngstown State University,0VZmSkdlu2
G7pNvoybND,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,Williamsburg Technical College,0w9j40Cjb9
G8aKRADQyW,Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),null,Houston Baptist University,WJfKBdeYC9
GABPnAjjcA,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,Mills College,UzpfDxugnp
GBDKuRqcfz,Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),null,Draughons Junior College,hLCeTRtc1S
GBFprsXwaN,Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),null,"Whatcom Community College, Bellingham",5TYGpvW0rm
GBXnXcCBiG,Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),null,Bay State College,uQQMu3mJEd
GC92lolOWZ,Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),null,Chicago State University,LgZHAdphqt
GCfB5XjVZL,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,University of Dayton,0VZmSkdlu2
GCt1yKEsVB,Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),null,Clarksville,hLCeTRtc1S
GDxhGjHWtc,Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),null,Carlsbad,XgA7lyFnvc
GEGLAxFsX8,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,Soka University of America,UzpfDxugnp
GFdG5HNZ12,Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),null,Colorado Mesa University,yXtC2WwYuQ
GGRFEftfHB,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,Appalachian Bible College,hYjEaUzMdA
GHWGfCwuYH,Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),null,"Leeward Community College, Pearl City",QBCv71EaC9
GI6QjbCFUR,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Notre Dame College,0VZmSkdlu2
GLiKL2OwaE,Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),null,Tunxis Community College,RgEjBdhWjE
GMCAlhjjfd,Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),null,Tamaqua (Morgan Center),vKcIRkRCzk
GOCPYvMvkc,Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),null,Wesleyan University,RgEjBdhWjE
GP21dnasyV,Thu Dec 19 2019 08:33:24 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:24 GMT-0600 (Central Standard Time),null,Metropolitan University at Bayamon,zueGGGFDQN
GP3MX6Dd9k,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,Trident Technical College,0w9j40Cjb9
